ID,Descripción,Fecha de verificación,Próxima Verificación,Calendario de Verificacion,Estado,Método de verificación,Error-,Error+,Resolución+,Resolución-,Patrón,ID patrón,Usuario,Linea del cliente,Formato,Status,,Fuera de Calibración,,Periodo
DUM-049,6798-080 TP Pin2 X+,26/03/2021,25/09/2021,15/09/2021,Activo,INTERNO,NA,NO GO,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-080,NA,Calibración Aceptada,,,,183.00
DUM-055,6798-080 TP Pin2 X-,26/03/2021,26/09/2021,16/09/2021,Activo,INTERNO,NA,NO GO,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-080,NA,Calibración Aceptada,,,,184.00
DUM-040,6798-080 TP Pin1 Y+,26/03/2021,26/09/2021,16/09/2021,Activo,INTERNO,NA,NO GO,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-080,NA,Calibración Aceptada,,,,184.00
DUM-044,6798-080 TP Pin1 Y-,26/03/2021,26/09/2021,16/09/2021,Activo,INTERNO,NA,NO GO,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-080,NA,Calibración Aceptada,,,,184.00
DUM-048,6798-080 TP Pin1 X+,26/03/2021,26/09/2021,16/09/2021,Activo,INTERNO,NA,NO GO,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-080,NA,Calibración Aceptada,,,,184.00
DUM-054,6798-080 TP Pin1 X-,26/03/2021,26/09/2021,16/09/2021,Activo,INTERNO,NA,NO GO,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-080,NA,Calibración Aceptada,,,,184.00
DUM-122,6798-080 Pin4 plastico ,01/03/2021,01/09/2021,22/08/2021,Activo,INTERNO,GO,NO GO,NA,NA,Camara de Visión,NA,Linea HEL-6798-080,HEL-6798-080,NA,Calibración Aceptada,,,,184.00
DUM-123,6798-080 Pin3 plastico ,01/03/2021,01/09/2021,22/08/2021,Activo,INTERNO,GO,NO GO,NA,NA,Camara de Visión,NA,Linea HEL-6798-080,HEL-6798-080,NA,Calibración Aceptada,,,,184.00
DUM-124,6798-080 Pin2 plastico ,01/03/2021,01/09/2021,22/08/2021,Activo,INTERNO,GO,NO GO,NA,NA,Camara de Visión,NA,Linea HEL-6798-080,HEL-6798-080,NA,Calibración Aceptada,,,,184.00
DUM-125,6798-080 Pin1 plastico ,01/03/2021,01/09/2021,22/08/2021,Activo,INTERNO,GO,NO GO,NA,NA,Camara de Visión,NA,Linea HEL-6798-080,HEL-6798-080,NA,Calibración Aceptada,FLOME,,,184.00
DUM-058,6798 -080 PIEZA OK ,06/05/2021,06/11/2021,27/10/2021,Activo,INTERNO,NA,NO GO,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-080,NA,Calibración Aceptada,FLOME,,,184.00
DUM-721,Pines Cortos todos  PCB GR10,26/05/2021,26/11/2021,16/11/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-000-GR10,NA,Calibración Aceptada,FLOME,,,184.00
DUM-724,Pin4 chueco Conector GR10,26/05/2021,26/11/2021,16/11/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-000-GR10,NA,Calibración Aceptada,FLOME,,,184.00
DUM-727,Pin3 chueco abajo GR10,26/05/2021,26/11/2021,16/11/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-000-GR10,NA,Calibración Aceptada,FLOME,,,184.00
DUM-726,Pin2 chueco Conector GR10,26/05/2021,25/11/2021,15/11/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-000-GR10,NA,Calibración Aceptada,,,,183.00
DUM-725,Pin2 abajo  GR10,26/05/2021,25/11/2021,15/11/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-000-GR10,NA,Calibración Aceptada,,,1,183.00
DUM-722,Pin1 chueco Conector GR10,26/05/2021,25/11/2021,15/11/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-000-GR10,NA,Calibración Aceptada,,,1,183.00
DUM-723,Pin1 abajo GR10,26/05/2021,25/11/2021,15/11/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-000-GR10,NA,Calibración Aceptada,,,1,183.00
DUM-733,Pin plástico 4 GR10,26/05/2021,25/11/2021,15/11/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-000-GR10,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-730,Pin plástico 3 GR10,26/05/2021,25/11/2021,15/11/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-000-GR10,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-732,Pin plástico 2 GR10,26/05/2021,25/11/2021,15/11/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-000-GR10,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-731,Pin plástico 1 GR10,26/05/2021,25/11/2021,15/11/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-000-GR10,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-720,Pin Corto 4 PCB GR10,26/05/2021,25/11/2021,15/11/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-000-GR10,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-719,Pin Corto 3 PCB GR10,26/05/2021,25/11/2021,15/11/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-000-GR10,NA,Calibración Aceptada,,,1,183.00
DUM-718,Pin Corto 2 PCB GR10,26/05/2021,25/11/2021,15/11/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-000-GR10,NA,Calibración Aceptada,,,1,183.00
DUM-717,Pin Corto 1 PCB GR10,26/05/2021,25/11/2021,15/11/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-000-GR10,NA,Calibración Aceptada,,,1,183.00
DUM-734,Hipot 1-2 GR10,26/05/2021,25/11/2021,15/11/2021,Activo,INTERNO,NA,NA,NA,NA,Hypot,NA,Ensamble,HEL-6798-000-GR10,NA,Calibración Aceptada,,,1,183.00
DUM-714,GR10 OK,26/05/2021,25/11/2021,15/11/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-000-GR10,NA,Calibración Aceptada,,,1,183.00
DUM-715,GR10 OK,26/05/2021,25/11/2021,15/11/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-000-GR10,NA,Calibración Aceptada,,,1,183.00
DUM-716,GR10 OK,26/05/2021,25/11/2021,15/11/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-000-GR10,NA,Calibración Aceptada,,,1,183.00
DUM-736,6798 Hipot 3-4 corto GR10,26/05/2021,25/11/2021,15/11/2021,Activo,INTERNO,NA,NA,NA,NA,Hypot,NA,Ensamble,HEL-6798-000-GR10,NA,Calibración Aceptada,,,1,183.00
DUM-735,6798 Hipot 2-3 corto GR10,26/05/2021,25/11/2021,15/11/2021,Activo,INTERNO,NA,NA,NA,NA,Hypot,NA,Ensamble,HEL-6798-000-GR10,NA,Calibración Aceptada,,,1,183.00
DUM-728, Pin3 chueco Conector GR10,26/05/2021,25/11/2021,15/11/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-000-GR10,NA,Calibración Aceptada,,,1,183.00
DUM-729, Pin 4 chueco abajo GR10,26/05/2021,25/11/2021,15/11/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-000-GR10,NA,Calibración Aceptada,,,1,183.00
DUM-956,6798 TP Pin4 X+,16/07/2021,16/01/2022,06/01/2022,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-000,NA,Calibración Aceptada,,,1,184.00
DUM-962,6798 TP Pin4 X-,16/07/2021,16/01/2022,06/01/2022,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-000,NA,Calibración Aceptada,,,1,184.00
DUM-955,6798 TP Pin3 X+,16/07/2021,16/01/2022,06/01/2022,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-000,NA,Calibración Aceptada,,,1,184.00
DUM-961,6798 TP Pin3 X-,16/07/2021,16/01/2022,06/01/2022,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-000,NA,Calibración Aceptada,,,1,184.00
DUM-960,6798 TP Pin2 X-,16/07/2021,16/01/2022,06/01/2022,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-000,NA,Calibración Aceptada,,,1,184.00
DUM-954,6798 TP Pin2  X+,16/07/2021,16/01/2022,06/01/2022,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-000,NA,Calibración Aceptada,,,1,184.00
DUM-957,6798 TP Pin1 X-,16/07/2021,16/01/2022,06/01/2022,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-000,NA,Calibración Aceptada,,,1,184.00
DUM-953,6798 TP Pin1  X+,16/07/2021,16/01/2022,06/01/2022,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-000,NA,Calibración Aceptada,,,1,184.00
DUM-482,6798 Pza OK,16/07/2021,16/01/2022,06/01/2022,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-000,NA,Calibración Aceptada,,,1,184.00
DUM-381,6798 Pin plástico 4,16/07/2021,16/01/2022,06/01/2022,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,INT226,Moldeo,HEL-6798-000,NA,Calibración Aceptada,,,1,184.00
DUM-383,6798 Pin plástico 3,16/07/2021,16/01/2022,06/01/2022,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,INT226,Moldeo,HEL-6798-000,NA,Calibración Aceptada,,,1,184.00
DUM-382,6798 Pin plástico 2,16/07/2021,16/01/2022,06/01/2022,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,INT226,Moldeo,HEL-6798-000,NA,Calibración Aceptada,,,1,184.00
DUM-384,6798 Pin plástico 1,16/07/2021,16/01/2022,06/01/2022,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,INT226,Moldeo,HEL-6798-000,NA,Calibración Aceptada,,,1,184.00
DUM-965,6798 Pin corto 3 conector,16/07/2021,16/01/2022,06/01/2022,Activo,INTERNO,NA,NA,NA,NA,LBTD,NA,Moldeo,HEL-6798-000,NA,Calibración Aceptada,,,1,184.00
DUM-964,6798 Pin corto 2 conector,16/07/2021,16/01/2022,06/01/2022,Activo,INTERNO,NA,NA,NA,NA,LBTD,NA,Moldeo,HEL-6798-000,NA,Calibración Aceptada,,,1,184.00
DUM-963,6798 Pin corto 1 conector,16/07/2021,16/01/2022,06/01/2022,Activo,INTERNO,NA,NA,NA,NA,LBTD,NA,Moldeo,HEL-6798-000,NA,Calibración Aceptada,,,1,184.00
DUM-488,6798 Pin 4 TP Conector,16/07/2021,16/01/2022,06/01/2022,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-000,NA,Calibración Aceptada,,,1,184.00
DUM-492,6798 Pin 4 chueco conector,16/07/2021,16/01/2022,06/01/2022,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-000,NA,Calibración Aceptada,,,1,184.00
DUM-487,6798 Pin 3 TP Conector,16/07/2021,16/01/2022,06/01/2022,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-000,NA,Calibración Aceptada,,,1,184.00
DUM-491,6798 Pin 3 chueco conector,16/07/2021,16/01/2022,06/01/2022,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-000,NA,Calibración Aceptada,,,1,184.00
DUM-486,6798 Pin 2 TP Conector,22/01/2021,25/07/2021,15/07/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-000,NA,En Proceso de Calibración,,,1,184.00
DUM-490,6798 Pin 2 chueco conector,16/07/2021,16/01/2022,06/01/2022,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-000,NA,Calibración Aceptada,,,1,184.00
DUM-485,6798 Pin 1 TP Conector,16/07/2021,16/01/2022,06/01/2022,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-000,NA,Calibración Aceptada,,,1,184.00
DUM-489,6798 Pin 1 chueco conector,16/07/2021,16/01/2022,06/01/2022,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-000,NA,Calibración Aceptada,,,1,184.00
DUM-658,"6798 Corto Pin 1 , 2 3 4 abajo",16/07/2021,16/01/2022,06/01/2022,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,HEL-6798-000,NA,Calibración Aceptada,,,1,184.00
DUM-392,6798 Corto 3-4 PCB,16/07/2021,16/01/2022,06/01/2022,Activo,INTERNO,NA,NA,NA,NA,Hypot,INT315,Moldeo,HEL-6798-000,NA,Calibración Aceptada,,,1,184.00
DUM-391,6798 Corto 2-3 PCB,16/07/2021,16/01/2022,06/01/2022,Activo,INTERNO,NA,NA,NA,NA,Hypot,INT315,Moldeo,HEL-6798-000,NA,Calibración Aceptada,,,1,184.00
DUM-390,6798 Corto 1-2 PCB,16/07/2021,16/01/2022,06/01/2022,Activo,INTERNO,NA,NA,NA,NA,Hypot,INT226,Moldeo,HEL-6798-000,NA,Calibración Aceptada,,,1,184.00
DUM-351,6725 Pines plástico ,05/03/2021,04/09/2021,25/08/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,INT257,Ensamble,HEL-6725-000,NA,Calibración Aceptada,,,1,183.00
DUM-896,6725 Pin 4 plastico inter.,29/04/2021,29/10/2021,19/10/2021,Activo,INTERNO,NA,NA,NA,NA,Hypot,NA,Moldeo,HEL-6725-000,NA,Calibración Aceptada,,,1,183.00
DUM-895,6725 Pin 3 plastico inter.,29/04/2021,29/10/2021,19/10/2021,Activo,INTERNO,NA,NA,NA,NA,Hypot,NA,Moldeo,HEL-6725-000,NA,Calibración Aceptada,,,1,183.00
DUM-894,6725 Pin 2 plastico inter.,29/04/2021,29/10/2021,19/10/2021,Activo,INTERNO,NA,NA,NA,NA,Hypot,NA,Moldeo,HEL-6725-000,NA,Calibración Aceptada,,,1,183.00
DUM-893,6725 Pin 1 plastico inter.,29/04/2021,29/10/2021,19/10/2021,Activo,INTERNO,NA,NA,NA,NA,Hypot,NA,Moldeo,HEL-6725-000,NA,Calibración Aceptada,,,1,183.00
DUM-900,6725 Expuesta Term. 4,29/04/2021,29/10/2021,19/10/2021,Activo,INTERNO,NA,NA,NA,NA,Hypot,NA,Moldeo,HEL-6725-000,NA,Calibración Aceptada,,,1,183.00
DUM-899,6725 Expuesta Term. 3,29/04/2021,29/10/2021,19/10/2021,Activo,INTERNO,NA,NA,NA,NA,Hypot,NA,Moldeo,HEL-6725-000,NA,Calibración Aceptada,,,1,183.00
DUM-898,6725 Expuesta Term. 2,29/04/2021,29/10/2021,19/10/2021,Activo,INTERNO,NA,NA,NA,NA,Hypot,NA,Moldeo,HEL-6725-000,NA,Calibración Aceptada,,,1,183.00
DUM-897,6725 Expuesta Term. 1,29/04/2021,29/10/2021,19/10/2021,Activo,INTERNO,NA,NA,NA,NA,Hypot,NA,Moldeo,HEL-6725-000,NA,Calibración Aceptada,,,1,183.00
DUM-352,6725 Corto,05/03/2021,04/09/2021,25/08/2021,Activo,INTERNO,NA,NA,NA,NA,Hypot,INT315,Ensamble,HEL-6725-000,NA,Calibración Aceptada,,,1,183.00
DUM-353,6725 Corto,05/03/2021,04/09/2021,25/08/2021,Activo,INTERNO,NA,NA,NA,NA,Hypot,INT315,Ensamble,HEL-6725-000,NA,Calibración Aceptada,,,1,183.00
DUM-354,6725 Corto,05/03/2021,04/09/2021,25/08/2021,Activo,INTERNO,NA,NA,NA,NA,Hypot,INT315,Ensamble,HEL-6725-000,NA,Calibración Aceptada,,,1,183.00
DUM-380,6725 Altura pin 4,15/04/2021,15/10/2021,05/10/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,INT226,Ensamble,HEL-6725-000,NA,Calibración Aceptada,,,1,183.00
DUM-379,6725 Altura pin 3,15/04/2021,15/10/2021,05/10/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,INT226,Ensamble,HEL-6725-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-356,6725 Altura pin 2,05/03/2021,04/09/2021,25/08/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,INT226,Ensamble,HEL-6725-000,NA,Calibración Aceptada,,,1,183.00
DUM-355,6725 Altura pin 1,05/03/2021,05/09/2021,26/08/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,INT226,Ensamble,HEL-6725-000,NA,Calibración Aceptada,FLOME,,1,184.00
DUM-394,6725 4 pines cortos,15/04/2021,15/10/2021,05/10/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,INT226,Ensamble,HEL-6725-000,NA,Calibración Aceptada,,,1,183.00
DUM-357, 6725 Pieza Ok,05/03/2021,04/09/2021,25/08/2021,Activo,INTERNO,NA,NA,NA,NA,Rotary,NA,Ensamble,HEL-6725-000,NA,Calibración Aceptada,,,1,183.00
DUM-134,6151 Rebaba en diametros,21/06/2021,21/12/2021,11/12/2021,Activo,INTERNO,GO,NO GO,NA,NA,Camara de Visión,INT620,Inspeccion,HEL-6151-000,NA,Calibración Aceptada,,,1,183.00
DUM-136,6151 Pza Ok,21/06/2021,21/12/2021,11/12/2021,Activo,INTERNO,GO,NO GO,NA,NA,Camara de Visión,INT620,Inspeccion,HEL-6151-000,NA,Calibración Aceptada,,,1,183.00
DUM-121,6151 Mal Triming ,01/03/2021,31/08/2021,21/08/2021,Activo,INTERNO,GO,NO GO,NA,NA,Camara de Visión,NA,Linea HEL-6151-000,HEL-6151-000,NA,Calibración Aceptada,,,1,183.00
DUM-135,6151 Desfase en terminal,21/06/2021,21/12/2021,11/12/2021,Activo,INTERNO,GO,NO GO,NA,NA,Camara de Visión,INT620,Inspeccion,HEL-6151-000,NA,Calibración Aceptada,,,1,183.00
DUM-233,6257 PZA OK,26/05/2021,25/11/2021,15/11/2021,Activo,INTERNO,NA,NA,GO ,NO GO,Hypot,INT238,Moldeo,HDL-6257-000,NA,Calibración Aceptada,,,1,183.00
DUM-230,6257 Corto 3-4,26/05/2021,25/11/2021,15/11/2021,Activo,INTERNO,NA,NA,GO ,NO GO,Hypot,INT238,Moldeo,HDL-6257-000,NA,Calibración Aceptada,,,1,183.00
DUM-232,6257 Corto 2-3,26/05/2021,25/11/2021,15/11/2021,Activo,INTERNO,NA,NA,GO ,NO GO,Hypot,INT238,Moldeo,HDL-6257-000,NA,Calibración Aceptada,,,1,183.00
DUM-231,6257 Corto 1-2-3-4,26/05/2021,25/11/2021,15/11/2021,Activo,INTERNO,NA,NA,GO ,NO GO,Hypot,INT238,Moldeo,HDL-6257-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-229,6257 Corto 1-2,26/05/2021,25/11/2021,15/11/2021,Activo,INTERNO,NA,NA,GO ,NO GO,Hypot,INT238,Moldeo,HDL-6257-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-941,7855 PIN 2 CHUECO IZQ.,15/01/2021,17/07/2021,07/07/2021,Baja ,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Estampados,EFI-7855-000,NA,Baja ,FLOME,,1,183.00
DUM-942,7855 PIN 2 CHUECO DER.,15/01/2021,17/07/2021,07/07/2021,Baja ,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Estampados,EFI-7855-000,NA,Baja ,FLOME,,1,183.00
DUM-939,7855 PIN 1 CHUECO IZQ.,15/01/2021,17/07/2021,07/07/2021,Baja ,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Estampados,EFI-7855-000,NA,Baja ,FLOME,,1,183.00
DUM-940,7855 PIN 1 CHUECO DER.,15/01/2021,18/07/2021,08/07/2021,Baja ,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Estampados,EFI-7855-000,NA,Baja ,FLOME,,1,184.00
DUM-944,7855 Pieza OK,15/01/2021,18/07/2021,08/07/2021,Baja ,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Estampados,EFI-7855-000,NA,Baja ,FLOME,,1,184.00
DUM-943,7855 Diametro fuera de esp.,15/01/2021,18/07/2021,08/07/2021,Baja ,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Estampados,EFI-7855-000,NA,Baja ,FLOME,,1,184.00
DUM-892,7683 Pin 3 chueco Izq.,15/01/2021,17/07/2021,07/07/2021,Baja ,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Estampados,EFI -7683-200,NA,Baja ,FLOME,,1,183.00
DUM-891,7683 Pin 3 chueco Der.,15/01/2021,17/07/2021,07/07/2021,Baja ,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Estampados,EFI -7683-200,NA,Baja ,FLOME,,1,183.00
DUM-890,7683 Pin 2 chueco Izq.,15/01/2021,17/07/2021,07/07/2021,Baja ,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Estampados,EFI -7683-200,NA,Baja ,FLOME,,1,183.00
DUM-877,7683 Pin 1 chueco izquierdo,15/01/2021,17/07/2021,07/07/2021,Baja ,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Estampados,EFI -7683-200,NA,Baja ,FLOME,,1,183.00
DUM-876,7683 Pin 1 chueco derecho,15/01/2021,17/07/2021,07/07/2021,Baja ,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Estampados,EFI -7683-200,NA,Baja ,FLOME,,1,183.00
DUM-878,7683 Pin  2 chueco derecho,15/01/2021,17/07/2021,07/07/2021,Baja ,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Estampados,EFI -7683-200,NA,Baja ,FLOME,,1,183.00
DUM-881,7683 Diametro piloto fuera se esp.,15/01/2021,17/07/2021,07/07/2021,Baja ,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Estampados,EFI -7683-200,NA,Baja ,FLOME,,1,183.00
DUM-880,7683 Diametro 2 fuera de esp.,15/01/2021,17/07/2021,07/07/2021,Baja ,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Estampados,EFI -7683-200,NA,Baja ,FLOME,,1,183.00
DUM-879,7683 Diametro 1 fuera de esp.,15/01/2021,17/07/2021,07/07/2021,Baja ,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Estampados,EFI -7683-200,NA,Baja ,FLOME,,1,183.00
DUM-052,5107 TP NO OK,26/03/2021,25/09/2021,15/09/2021,Activo,INTERNO,GO,NO GO,NA,NA,Gage,FIX-IXI293-014,Moldeo,EES-5107-000,NA,Calibración Aceptada,,,1,183.00
DUM-053,5107 TP NO OK,26/03/2021,25/09/2021,15/09/2021,Activo,INTERNO,GO,NO GO,NA,NA,Gage,FIX-IXI293-014,Moldeo,EES-5107-000,NA,Calibración Aceptada,,,1,183.00
DUM-071,5107 PZA 9 OK,26/03/2021,25/09/2021,15/09/2021,Activo,INTERNO,GO,NA,NA,NA,Camara de Visión,INT152,Moldeo,EES-5107-000,NA,Calibración Aceptada,,,1,183.00
DUM-076,5107 PZA 8 NO OK 30 Dientes,26/03/2021,25/09/2021,15/09/2021,Activo,INTERNO,NA,NO GO,NA,NA,Camara de Visión,INT152,Moldeo,EES-5107-000,NA,Calibración Aceptada,,,1,183.00
DUM-075,5107 PZA 7 NO OK,26/03/2021,25/09/2021,15/09/2021,Activo,INTERNO,NA,NO GO,NA,NA,Camara de Visión,INT152,Moldeo,EES-5107-000,NA,Calibración Aceptada,,,1,183.00
DUM-074,5107 PZA 6 OK,26/03/2021,25/09/2021,15/09/2021,Activo,INTERNO,GO,NA,NA,NA,Camara de Visión,INT152,Moldeo,EES-5107-000,NA,Calibración Aceptada,,,1,183.00
DUM-070,5107 PZA 5 OK,26/03/2021,25/09/2021,15/09/2021,Activo,INTERNO,GO,NA,NA,NA,Camara de Visión,INT152,Moldeo,EES-5107-000,NA,Calibración Aceptada,,,1,183.00
DUM-073,5107 PZA 4 NO OK,26/03/2021,25/09/2021,15/09/2021,Activo,INTERNO,NA,NO GO,NA,NA,Camara de Visión,INT152,Moldeo,EES-5107-000,NA,Calibración Aceptada,,,1,183.00
DUM-069,5107 PZA 3 OK,26/03/2021,25/09/2021,15/09/2021,Activo,INTERNO,GO,NA,NA,NA,Camara de Visión,INT152,Moldeo,EES-5107-000,NA,Calibración Aceptada,,,1,183.00
DUM-072,5107 PZA 2 NO OK,26/03/2021,25/09/2021,15/09/2021,Activo,INTERNO,NA,NO GO,NA,NA,Camara de Visión,INT152,Moldeo,EES-5107-000,NA,Calibración Aceptada,,,1,183.00
DUM-077,5107 PZA 10 NO OK,26/03/2021,25/09/2021,15/09/2021,Activo,INTERNO,NA,NO GO,NA,NA,Camara de Visión,INT152,Moldeo,EES-5107-000,NA,Calibración Aceptada,,,1,183.00
DUM-068,5107 PZA 1 OK,26/03/2021,25/09/2021,15/09/2021,Activo,INTERNO,GO,NA,NA,NA,Camara de Visión,INT152,Moldeo,EES-5107-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-270,5107 Desfase de altura NOK 12,26/03/2021,25/09/2021,15/09/2021,Activo,INTERNO,NA,NO GO,NA,NA,Camara de Visión,INT182,Moldeo,EES-5107-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-269,5107 Desfase de altura NOK 11,26/03/2021,25/09/2021,15/09/2021,Activo,INTERNO,NA,NO GO,NA,NA,Camara de Visión,INT182,Moldeo,EES-5107-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-1168,6428-Terminal Plastica,21/04/2021,21/10/2021,01/10/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,DEN-6428-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-1167,6428-Falta de Terminal,21/04/2021,21/10/2021,01/10/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,DEN-6428-000,NA,Calibración Aceptada,FLOME,,1,183.00
DUM-700,6428 Terminal corta 7,10/02/2021,12/08/2021,02/08/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,DEN-6428-000,NA,Calibración Aceptada,,,1,183.00
DUM-699,6428 Terminal corta 6,10/02/2021,12/08/2021,02/08/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,DEN-6428-000,NA,Calibración Aceptada,,,1,183.00
DUM-698,6428 Terminal corta 5,10/02/2021,12/08/2021,02/08/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,DEN-6428-000,NA,Calibración Aceptada,,,1,183.00
DUM-697,6428 Terminal corta 4,10/02/2021,12/08/2021,02/08/2021,Activo,INTERNO,NA,NA,NA,NA,Camara de Visión,NA,Moldeo,DEN-6428-000,NA,Calibración Aceptada,,,1,183.00
